goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	levelStatusCode	levelStatusDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	MLOWIMP	Medium-low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	41.0	False	41	41.0	False	41	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	MHIGIMP	Medium-high level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	51.0	False	51	51.0	False	51	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	LOWIMP	Low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	20.0	False	20	20.0	False	20	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	086	British Indian Ocean Territory	014	Eastern Africa	Country	IOT	0	72.38715553	-7.299281071	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	086	British Indian Ocean Territory	014	Eastern Africa	Country	IOT	0	72.38715553	-7.299281071	MLOWIMP	Medium-low level of implementation																	
