goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	educationLevelCode	educationLevelDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2001	value_numeric_part_2001	value_is_censored_2001	value_detail_2001	nature_2002	value_numeric_part_2002	value_is_censored_2002	value_detail_2002	nature_2003	value_numeric_part_2003	value_is_censored_2003	value_detail_2003	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	nature_2018	value_numeric_part_2018	value_is_censored_2018	value_detail_2018	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	276	Germany	155	Western Europe	Country	DEU	1	10.3806066	51.08862743	UPPSEC	Upper secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	276	Germany	155	Western Europe	Country	DEU	1	10.3806066	51.08862743	PRIMAR	Primary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	276	Germany	155	Western Europe	Country	DEU	1	10.3806066	51.08862743	LOWSEC	Lower secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185	UPPSEC	Upper secondary	PERCENT	Percentage			G	Global		[2018]: UIS																																																																										C : Country data	34.85819	False	34.85819	34.85819	False	34.85819	2018
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185	PRIMAR	Primary	PERCENT	Percentage			G	Global		[2018]: UIS																																																																										C : Country data	3.4963	False	3.4963	3.4963	False	3.4963	2018
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185	LOWSEC	Lower secondary	PERCENT	Percentage			G	Global		[2018]: UIS																																																																										C : Country data	12.94362	False	12.94362	12.94362	False	12.94362	2018
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036	UPPSEC	Upper secondary	PERCENT	Percentage			G	Global		[2016-2017]: UIS																																																																		C : Country data	100.0	False	100	C : Country data	100.0	False	100					100.0	False	100	2017
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036	PRIMAR	Primary	PERCENT	Percentage			G	Global		[2016-2017]: UIS																																																																		C : Country data	100.0	False	100	C : Country data	100.0	False	100					100.0	False	100	2017
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036	LOWSEC	Lower secondary	PERCENT	Percentage			G	Global		[2016-2017]: UIS																																																																		C : Country data	100.0	False	100	C : Country data	100.0	False	100					100.0	False	100	2017
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732	UPPSEC	Upper secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732	PRIMAR	Primary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732	LOWSEC	Lower secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873	UPPSEC	Upper secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873	PRIMAR	Primary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873	LOWSEC	Lower secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681	UPPSEC	Upper secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681	PRIMAR	Primary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681	LOWSEC	Lower secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395	UPPSEC	Upper secondary	PERCENT	Percentage			G	Global		[2010,2017]: UIS																																										C : Country data	100.0	False	100																									C : Country data	100.0	False	100					100.0	False	100	2017
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395	PRIMAR	Primary	PERCENT	Percentage			G	Global		[2016-2017]: UIS																																																																		C : Country data	100.0	False	100	C : Country data	100.0	False	100					100.0	False	100	2017
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395	LOWSEC	Lower secondary	PERCENT	Percentage			G	Global		[2010,2016-2017]: UIS																																										C : Country data	100.0	False	100																					C : Country data	100.0	False	100	C : Country data	100.0	False	100					100.0	False	100	2017
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917	UPPSEC	Upper secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917	PRIMAR	Primary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917	LOWSEC	Lower secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404	UPPSEC	Upper secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404	PRIMAR	Primary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404	LOWSEC	Lower secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	UPPSEC	Upper secondary	PERCENT	Percentage			G	Global		[2016]: UIS																																																																		C : Country data	66.35747	False	66.35747									66.35747	False	66.35747	2016
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	PRIMAR	Primary	PERCENT	Percentage			G	Global		[2016]: UIS																																																																		C : Country data	12.46362	False	12.46362									12.46362	False	12.46362	2016
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	LOWSEC	Lower secondary	PERCENT	Percentage			G	Global		[2016]: UIS																																																																		C : Country data	44.00543	False	44.00543									44.00543	False	44.00543	2016
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	UPPSEC	Upper secondary	PERCENT	Percentage			G	Global		[2016]: UIS																																																																		C : Country data	0.0	False	0									0.0	False	0	2016
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	PRIMAR	Primary	PERCENT	Percentage			G	Global		[2016]: UIS																																																																		C : Country data	0.0	False	0									0.0	False	0	2016
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	LOWSEC	Lower secondary	PERCENT	Percentage			G	Global		[2016]: UIS																																																																		C : Country data	0.0	False	0									0.0	False	0	2016
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	UPPSEC	Upper secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	PRIMAR	Primary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	LOWSEC	Lower secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	UPPSEC	Upper secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	PRIMAR	Primary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	LOWSEC	Lower secondary																																																																																									
4	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2019.Q1.G.03	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147	UPPSEC	Upper secondary																																																																																									
