goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	modeOfTransportationCode	modeOfTransportationDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2016	value_latest_year	latest_year
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	133150.0	133150.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	250115200.0	250115200.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	3004575359.0	3004575359.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	4579706.0	4579706.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	3087000000.0	3087000000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	4299000000.0	4299000000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	20123000.0	20123000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	532617413.0	532617413.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	71075414.0	71075414.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	454033987.0	454033987.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	6423166156.0	6423166156.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155	ROA	Road transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	9111000000.0	9111000000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	36106000000.0	36106000000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	458977180.0	458977180.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	5811370434.0	5811370434.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	40915991358.0	40915991358.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	705	Slovenia	039	Southern Europe	Country	SVN	1	14.82209486	46.11958061	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	874330.0	874330.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	705	Slovenia	039	Southern Europe	Country	SVN	1	14.82209486	46.11958061	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	4360000000.0	4360000000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	705	Slovenia	039	Southern Europe	Country	SVN	1	14.82209486	46.11958061	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	2135000000.0	2135000000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	706	Somalia	014	Eastern Africa	Country	SOM	1	46.20367477	4.406485729	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	706	Somalia	014	Eastern Africa	Country	SOM	1	46.20367477	4.406485729	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	706	Somalia	014	Eastern Africa	Country	SOM	1	46.20367477	4.406485729	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	229840000.0	229840000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	710	South Africa	018	Southern Africa	Country	ZAF	1	24.67184355	-29.99957544	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	767382142.0	767382142.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	710	South Africa	018	Southern Africa	Country	ZAF	1	24.67184355	-29.99957544	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	118686529522.0	118686529522.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	710	South Africa	018	Southern Africa	Country	ZAF	1	24.67184355	-29.99957544	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	134233718713.0	134233718713.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	716	Zimbabwe	014	Eastern Africa	Country	ZWE	1	29.86909584	-19.00075492	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	804947.0	804947.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	716	Zimbabwe	014	Eastern Africa	Country	ZWE	1	29.86909584	-19.00075492	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	2436399138.0	2436399138.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	716	Zimbabwe	014	Eastern Africa	Country	ZWE	1	29.86909584	-19.00075492	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	450733841.0	450733841.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	724	Spain	039	Southern Europe	Country	ESP	1	-3.554078296	40.39211472	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	1064734443.0	1064734443.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	724	Spain	039	Southern Europe	Country	ESP	1	-3.554078296	40.39211472	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	8069541978.0	8069541978.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	724	Spain	039	Southern Europe	Country	ESP	1	-3.554078296	40.39211472	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	216993000000.0	216993000000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	728	South Sudan	014	Eastern Africa	Country	SSD	1	30.32618773	7.290839152	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	728	South Sudan	014	Eastern Africa	Country	SSD	1	30.32618773	7.290839152	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	728	South Sudan	014	Eastern Africa	Country	SSD	1	30.32618773	7.290839152	ROA	Road transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	729	Sudan	015	Northern Africa	Country	SDN	0	29.95650159	16.02643066	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	14438682.0	14438682.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	729	Sudan	015	Northern Africa	Country	SDN	0	29.95650159	16.02643066	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	729	Sudan	015	Northern Africa	Country	SDN	0	29.95650159	16.02643066	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	74008815746.0	74008815746.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	732	Western Sahara	015	Northern Africa	Country	ESH	0	-13.13515523	24.66265342	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	732	Western Sahara	015	Northern Africa	Country	ESH	0	-13.13515523	24.66265342	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	732	Western Sahara	015	Northern Africa	Country	ESH	0	-13.13515523	24.66265342	ROA	Road transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	740	Suriname	005	South America	Country	SUR	1	-55.90626394	4.132603197	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	23218000.0	23218000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	740	Suriname	005	South America	Country	SUR	1	-55.90626394	4.132603197	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	740	Suriname	005	South America	Country	SUR	1	-55.90626394	4.132603197	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	1829339115.0	1829339115.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	744	Svalbard and Jan Mayen Islands	154	Northern Europe	Country	SJM	0	13.38071013	78.82894131	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	744	Svalbard and Jan Mayen Islands	154	Northern Europe	Country	SJM	0	13.38071013	78.82894131	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	744	Svalbard and Jan Mayen Islands	154	Northern Europe	Country	SJM	0	13.38071013	78.82894131	ROA	Road transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	748	Eswatini	018	Southern Africa	Country	SWZ	1	31.50149288	-26.56471011	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	748	Eswatini	018	Southern Africa	Country	SWZ	1	31.50149288	-26.56471011	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	715888927.0	715888927.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	748	Eswatini	018	Southern Africa	Country	SWZ	1	31.50149288	-26.56471011	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	8169916.0	8169916.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	21406000000.0	21406000000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	39273000000.0	39273000000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	1532761243.0	1532761243.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	12447000000.0	12447000000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	26271610033.0	26271610033.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	2410720000.0	2410720000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	25078560000.0	25078560000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	1543791.0	1543791.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	1742225925.0	1742225925.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	875908080.0	875908080.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	2160069653.0	2160069653.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	3681894624.0	3681894624.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	194447145316.0	194447145316.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	8349389.0	8349389.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	57791612.0	57791612.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	652519836.0	652519836.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	ROA	Road transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	AIR	Air transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	91292410.0	91292410.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	39473380.0	39473380.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	RAI	Rail transport														
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	9358811394.0	9358811394.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	16750075000.0	16750075000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	5067760354.0	5067760354.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	75792918945.0	75792918945.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	8096000.0	8096000.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	2151431923.0	2151431923.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	ROA	Road transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	16875995147.0	16875995147.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	AIR	Air transport	T_KM	Tonne kilometres			G	Global			International Civil Aviation Organization (ICAO)		NA: Data nature not available	3493930482.0	3493930482.0	2016
9	9.1	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	RAI	Rail transport	T_KM	Tonne kilometres			G	Global			The International Transport Forum at the OECD (ITF-OECD)		NA: Data nature not available	11661000000.0	11661000000.0	2016
