topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_latest_year	latest_year
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	143	Central Asia	1	860	Uzbekistan	UZB	1	63.11944558	41.77560518	Subscriptions per 100 inhabitants	0			[2006,2010,2013]: Estimate. [2012]: Decrease due to merger or closing of operators in the mobile market.	[2006,2010,2013]: Données estimatives. [2012]: Baisse découlant de la fusion ou de la fermeture d’opérateurs de téléphonie mobile.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.21000000000000002	2.76	9.61	21.34	45.79	59.94	75.45	90.37	71.03	74.31	73.79	73.32	73.32	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	5	South America	1	862	Venezuela (Bolivarian Republic of)	VEN	1	-66.15642084	7.121324748	Subscriptions per 100 inhabitants	0			[2013,2015]: Provisional data.	[2013,2015]: Estimation partielle.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	22.32	46.76	69.1	86.13	97.49	98.39	96.0	97.56	102.05	101.61	98.95	92.97	92.97	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	61	Polynesia	1	876	Wallis and Futuna Islands	WLF	0	-176.2034788	-13.28471201	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	61	Polynesia	1	882	Samoa	WSM	1	-172.4430749	-13.61541469	Subscriptions per 100 inhabitants	0			[2007]: Refers to mid-year. [2010]: Estimate.	[2007]: Données en milieu d’année. [2010]: Données estimatives.	[2000,2005-2007,2010,2012-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2005-2007,2010,2012-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.43	13.34	25.13	47.19			48.38		53.1	52.47	55.53	58.52	58.52	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	887	Yemen	YEM	1	45.22389143	15.22242099	Subscriptions per 100 inhabitants	0			[2013-2015]: Estimate.	[2013-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.18000000000000002	11.31	14.41	20.53	29.7	37.4	48.7	50.07	58.28	69.01	68.49	67.98	67.98	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	894	Zambia	ZMB	1	27.850329	-14.59701056	Subscriptions per 100 inhabitants	0			[2013]: Decrease due to implementation of subscriber registration.	[2013]: Baisse due à la mise en place d’un système d’enregistrement des abonnés.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.9800000000000001	8.28	14.12	21.79	28.41	34.36	41.21	59.88	74.78	71.5	67.34	74.47	74.47	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	530	Netherlands Antilles [former, 1986 to 2010]	ANT	0	-68.30676179	12.22720635	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	831	Guernsey	GGY	0	-2.200712402	49.71561166	Subscriptions per 100 inhabitants	0					[2000]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	34.9												34.9	2000
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	832	Jersey	JEY	0	-2.136773508	49.22353354	Subscriptions per 100 inhabitants	0					[2000]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	51.56												51.56	2000
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	5	South America	1	74	Bouvet Island	BVT	0	3.410732868	-54.43295905	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	53	Oceania	1	162	Christmas Island	CXR	0	105.6426067	-10.4882473	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	53	Oceania	1	166	Cocos (Keeling) Islands	CCK	0	96.82633757	-12.18600682	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	5	South America	1	239	South Georgia and the South Sandwich Islands	SGS	0	-36.90662765	-54.20736749	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	248	Åland Islands	ALA	0	19.80945969	60.1544901	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	260	French Southern Territories	ATF	0	69.64849091	-49.6068576	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	53	Oceania	1	334	Heard Island and McDonald Islands	HMD	0	73.52633626	-53.09106147	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	53	Oceania	1	574	Norfolk Island	NFK	0	167.9515548	-29.03230018	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	61	Polynesia	1	612	Pitcairn	PCN	0	-128.3225873	-24.37538456	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	744	Svalbard and Jan Mayen Islands	SJM	0	13.38071013	78.82894131	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	1	World	1	10	Antarctica	ATA	0	21.47585697	-80.40897662	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	86	British Indian Ocean Territory	IOT	0	72.38715553	-7.299281071	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	57	Micronesia	1	581	United States minor outlying islands	UMI	0	-162.4343752	5.874443968	Subscriptions per 100 inhabitants	0																				
