parentRegionId,parentRegion_DescEN,parentRegion_DescFR,refAreaType,refAreaCode,isM49,ISO3CD_Code,refAreaDesc,bookNameEng,bookNameFre,capitalCity_Code,capitalCity_DescEN,capitalCity_DescFR,nationalCurrency_Code,nationalCurrency_DescEN,nationalCurrency_DescFR,activeStatus,classType,publicStatus,exportPartner1_Code,exportPartner1_DescEN,exportPartner1_DescFR,importPartner1_Code,importPartner1_DescEN,importPartner1_DescFR,exportPartner2_Code,exportPartner2_DescEN,exportPartner2_DescFR,importPartner2_Code,importPartner2_DescEN,importPartner2_DescFR,exportPartner3_Code,exportPartner3_DescEN,exportPartner3_DescFR,importParnter3_Code,importParnter3_DescEN,importParnter3_DescFR,tradeSystem_Code,tradeSystem_DescEN,tradeSystem_DescFR,tourismArrivalsSeriesType_Code,tourismArrivalsSeriesType_DescEN,tourismArrivalsSeriesType_DescFR
,,,Group,560,Y,,Centrally Planned Economies - Europe [former],Centrally Planned Economi,...,,,,,,,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,561,Y,,Centrally Planned Economies - Total [former],Centrally Planned Economi,...,,,,,,,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,
11,Western Africa,Afrique occidentale,Area,562,Y,NER,Niger,Niger,Niger,21972,Niamey,Niamey,XOF,"CFA Franc, BCEAO (XOF)","franc CFA, BCEAO (XOF)",Y,2,Y,250,France,France,250,France,France,764,Thailand,Thaïlande,156,China,Chine,458,Malaysia,Malaisie,840,United States,États-Unis,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Group,563,Y,,Centrally Planned Economies - Europe and USSR [former],Eastern Europe and USSR,Europe orient et USSR,,,,,,,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,564,Y,,Centrally Planned Economies - Total excluding USSR [former],Centrally Planned Economi,...,,,,,,,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,565,Y,,Centrally Planned Economies not elsewhere specified [former],Centrally Planned Economi,...,,,,,,,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,
11,Western Africa,Afrique occidentale,Area,566,Y,NGA,Nigeria,Nigeria,Nigéria,21976,Abuja,Abuja,NGN,Naira (NGN),naira (NGN),Y,2,Y,356,India,Inde,156,China,Chine,840,United States,États-Unis,56,Belgium,Belgique,724,Spain,Espagne,528,Netherlands,Pays-Bas,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Region,568,Y,,Europe not elsewhere specified,Europe n.e.s,Europe n.s.a,,,,,,,Y,3,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,569,Y,,Centrally Planned Economies - Europe not elsewhere specified [former],Centrally Planned Economies - Europe n.e.s [former,...,,,,,,,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,
61,Polynesia,Polynésie,Area,570,Y,NIU,Niue,Niue,Nioué,22025,Alofi,Alofi,NZD,New Zealand Dollar (NZD),dollar néo-zélandais (NZD),Y,2,Y,,,,,,,,,,,,,,,,,,,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Group,571,Y,,American Oceania,American Oceania,Océanie américaine,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,572,Y,,Australian Oceania,Australian Oceania,Océanie australienne,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,573,Y,,New Zealand Oceania,New Zealand Oceania,Océanie néo-zélandaise,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
53,Oceania,Océanie,Area,574,Y,NFK,Norfolk Island,Norfolk Island,Île Norfolk,,,,AUD,Australian dollar (AUD),dollar australien (AUD),Y,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,575,Y,,North West Africa,North West Africa,Afrique du Nord-ouest,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Region,577,Y,,Africa not elsewhere specified,Africa n.e.s,Afrique n.s.a,,,,,,,Y,3,Y,,,,,,,,,,,,,,,,,,,,,,,,
154,Northern Europe,Europe septentrionale,Area,578,Y,NOR,Norway,Norway,Norvège,22028,Oslo,Oslo,NOK,Norwegian Krone (NOK),couronne norvégienne (NOK),Y,2,Y,826,United Kingdom,Royaume-Uni,752,Sweden,Suède,276,Germany,Allemagne,276,Germany,Allemagne,528,Netherlands,Pays-Bas,156,China,Chine,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
154,Northern Europe,Europe septentrionale,Area,579,Y,,Norway-Svalbard and Jan Mayen Islands,[use code 578 and footnote],[use code 578 and footnote],,,,,,,N,-1,Y,,,,,,,,,,,,,,,,,,,,,,,,
57,Micronesia,Micronésie,Area,580,Y,MNP,Northern Mariana Islands,Northern Mariana Islands,Îles Mariannes du Nord,22031,Garapan,Garapan,USD,US Dollar (USD),dollar des É.-U. (USD),Y,2,Y,899,Areas nes,Zones nsa,899,Areas nes,Zones nsa,410,Rep. of Korea,République de Corée,344,"China, Hong Kong SAR","Chine, RAS Hong Kong",702,Singapore,Singapour,410,Rep. of Korea,République de Corée,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
57,Micronesia,Micronésie,Area,581,Y,UMI,United States minor outlying islands,U.S. Minor Outlying islands,Îles min. éloignées des É-U,,,,USD,US dollar (USD),dollar des É.-U. (USD),Y,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
47,Micronesia [former],Micronésie [anc.],Area,582,Y,PCI,Pacific Islands (Trust Territory) [former],Pacific Islands (Trust Territory) [former],Îles du Pacifique (territoire sous tutelle) [anc.],,,,USD,US dollar (USD),dollar des É.-U. (USD),N,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
57,Micronesia,Micronésie,Area,583,Y,FSM,Micronesia (Federated States of),Micronesia (Fed. States of),Micronésie (États féd. de),22032,Palikir,Palikir,USD,US Dollar (USD),dollar des É.-U. (USD),Y,2,Y,764,Thailand,Thaïlande,410,Rep. of Korea,République de Corée,156,China,Chine,840,United States,États-Unis,608,Philippines,Philippines,156,China,Chine,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
57,Micronesia,Micronésie,Area,584,Y,MHL,Marshall Islands,Marshall Islands,Îles Marshall,22033,Majuro,Majuro,USD,US Dollar (USD),dollar des É.-U. (USD),Y,2,Y,724,Spain,Espagne,899,Areas nes,Zones nsa,840,United States,États-Unis,840,United States,États-Unis,764,Thailand,Thaïlande,156,China,Chine,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
57,Micronesia,Micronésie,Area,585,Y,PLW,Palau,Palau,Palaos,22034,Melekeok,Melekeok,USD,US Dollar (USD),dollar des É.-U. (USD),Y,2,Y,899,Areas nes,Zones nsa,840,United States,États-Unis,392,Japan,Japon,702,Singapore,Singapour,316,Guam,Guam,392,Japan,Japon,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
34,Southern Asia,Asie méridionale,Area,586,Y,PAK,Pakistan,Pakistan,Pakistan,22042,Islamabad,Islamabad,PKR,Pakistan Rupee (PKR),roupie pakistanaise (PKR),Y,2,Y,840,United States,États-Unis,156,China,Chine,156,China,Chine,784,United Arab Emirates,Émirats arabes unis,826,United Kingdom,Royaume-Uni,682,Saudi Arabia,Arabie saoudite,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Area,588,Y,,East and West Pakistan [former],East and West Pakistan [former],Pakistan oriental et est [anc.],,,,,,,N,-1,N,,,,,,,,,,,,,,,,,,,,,,,,
13,Central America,Amérique centrale,Area,590,Y,XPAN,Panama (exc. Canal Zone) [former],Panama (exc. Canal Zone) [former],"Panama, Zone du Canal exclue [anc.]",,,,PAB,Balboa (PAB),balboa (PAB),N,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
13,Central America,Amérique centrale,Area,591,Y,PAN,Panama,Panama,Panama,22063,Panama City,Panama,PAB,Balboa (PAB),balboa (PAB),Y,2,Y,840,United States,États-Unis,156,China,Chine,170,Colombia,Colombie,702,Singapore,Singapour,899,Areas nes,Zones nsa,840,United States,États-Unis,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
13,Central America,Amérique centrale,Area,592,Y,PCZ,Panama Canal Zone [former],Panama Canal Zone [former],"Panama, Zone du Canal [anc.]",,,,USD,US dollar (USD),dollar des É.-U. (USD),N,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,593,Y,,Development Assistance Committee (DAC),DAC total,CAD total,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,594,Y,,Commonwealth of Nations,Commonwealth of Nations,Commonwealth des Nations,,,,,,,N,2,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,595,Y,,Bangkok Agreement,Bangkok Agreement,...,,,,,,,N,2,N,,,,,,,,,,,,,,,,,,,,,,,,
45,Melanesia [former],Mélanésie [anc.],Area,596,Y,,Papua [former],Papua [former],Papua [anc.],,,,PGK,Kina (PGK),kina (PGK),N,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,597,Y,,Andean Integration Group,Andean Integration Group,Groupe de l'intégration a,,,,,,,N,2,N,,,,,,,,,,,,,,,,,,,,,,,,
54,Melanesia,Mélanésie,Area,598,Y,PNG,Papua New Guinea,Papua New Guinea,Papouasie-Nvl-Guinée,22064,Port Moresby,Port Moresby,PGK,Kina (PGK),kina (PGK),Y,2,Y,392,Japan,Japon,36,Australia,Australie,36,Australia,Australie,156,China,Chine,156,China,Chine,702,Singapore,Singapour,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
5,South America,Amérique du Sud,Area,600,Y,PRY,Paraguay,Paraguay,Paraguay,22065,Asunción,Asunción,PYG,Guarani (PYG),guaraní (PYG),Y,2,Y,76,Brazil,Brésil,156,China,Chine,32,Argentina,Argentine,76,Brazil,Brésil,643,Russian Federation,Fédération de Russie,32,Argentina,Argentine,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Group,602,Y,,Patent Cooperation Treaty (PCT),PCT,TCB,,,,,,,N,2,N,,,,,,,,,,,,,,,,,,,,,,,,
5,South America,Amérique du Sud,Area,604,Y,PER,Peru,Peru,Pérou,22078,Lima,Lima,PEN,Sol (PEN),sol (PEN),Y,2,Y,156,China,Chine,156,China,Chine,840,United States,États-Unis,840,United States,États-Unis,756,Switzerland,Suisse,76,Brazil,Brésil,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
35,South-eastern Asia,Asie du Sud-Est,Area,608,Y,PHL,Philippines,Philippines,Philippines,22109,Manila,Manille,PHP,Philippine Piso (PHP),piso philippin (PHP),Y,2,Y,840,United States,États-Unis,156,China,Chine,344,"China, Hong Kong SAR","Chine, RAS Hong Kong",410,Rep. of Korea,République de Corée,392,Japan,Japon,392,Japan,Japon,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
61,Polynesia,Polynésie,Area,612,Y,PCN,Pitcairn,Pitcairn,Pitcairn,,,,NZD,New Zealand dollar (NZD),dollar néo-zélandais (NZD),Y,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
151,Eastern Europe,Europe orientale,Area,616,Y,POL,Poland,Poland,Pologne,22161,Warsaw,Varsovie,PLN,Zloty (PLN),zloty (PLN),Y,2,Y,276,Germany,Allemagne,276,Germany,Allemagne,826,United Kingdom,Royaume-Uni,156,China,Chine,203,Czechia,Tchéquie,643,Russian Federation,Fédération de Russie,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
39,Southern Europe,Europe méridionale,Area,620,Y,PRT,Portugal,Portugal,Portugal,22167,Lisbon,Lisbonne,EUR,Euro (EUR),euro (EUR),Y,2,Y,724,Spain,Espagne,724,Spain,Espagne,250,France,France,276,Germany,Allemagne,276,Germany,Allemagne,250,France,France,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TCE,Arrivals of non-resident tourists in all types of tourism accommodation establishments.,Arrivées de touristes non résidents dans tous les types d'établissements d'hébergement touristique.
11,Western Africa,Afrique occidentale,Area,624,Y,GNB,Guinea-Bissau,Guinea-Bissau,Guinée-Bissau,22171,Bissau,Bissau,XOF,"CFA Franc, BCEAO (XOF)","franc CFA, BCEAO (XOF)",Y,2,Y,356,India,Inde,620,Portugal,Portugal,704,Viet Nam,Viet Nam,686,Senegal,Sénégal,768,Togo,Togo,156,China,Chine,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
35,South-eastern Asia,Asie du Sud-Est,Area,626,Y,TLS,Timor-Leste,Timor-Leste,Timor-Leste,22172,Dili,Dili,USD,US Dollar (USD),dollar des É.-U. (USD),Y,2,Y,360,Indonesia,Indonésie,360,Indonesia,Indonésie,840,United States,États-Unis,156,China,Chine,276,Germany,Allemagne,702,Singapore,Singapour,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Group,627,Y,,Preferential Trade Area for Eastern and Southern African States (PTA),,,,,,,,,N,2,N,,,,,,,,,,,,,,,,,,,,,,,,
29,Caribbean,Caraïbes,Area,630,Y,PRI,Puerto Rico,Puerto Rico,Porto Rico,22177,San Juan,San Juan,USD,US Dollar (USD),dollar des É.-U. (USD),Y,2,Y,,,,,,,,,,,,,,,,,,,,,,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Agency,633,Y,,FAO Regional Office for Asia and the Pacific (RAPA),,,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
145,Western Asia,Asie occidentale,Area,634,Y,QAT,Qatar,Qatar,Qatar,22179,Doha,Doha,QAR,Qatari Rial (QAR),riyal qatari (QAR),Y,2,Y,392,Japan,Japon,840,United States,États-Unis,410,Rep. of Korea,République de Corée,156,China,Chine,356,India,Inde,276,Germany,Allemagne,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Region,636,Y,,Americas not elsewhere specified,Americas n.e.s,Amériques n.s.a,,,,,,,Y,3,Y,,,,,,,,,,,,,,,,,,,,,,,,
14,Eastern Africa,Afrique orientale,Area,638,Y,REU,Réunion,Réunion,Réunion,22180,Saint-Denis,Saint-Denis,EUR,Euro (EUR),euro (EUR),Y,2,Y,,,,,,,,,,,,,,,,,,,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
151,Eastern Europe,Europe orientale,Area,642,Y,ROU,Romania,Romania,Roumanie,22191,Bucharest,Bucarest,RON,Romanian Leu (RON),leu roumain (RON),Y,2,Y,276,Germany,Allemagne,276,Germany,Allemagne,380,Italy,Italie,380,Italy,Italie,250,France,France,348,Hungary,Hongrie,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident visitors at national borders.,Arrivées de visiteurs non résidents aux frontières nationales.
151,Eastern Europe,Europe orientale,Area,643,Y,RUS,Russian Federation,Russian Federation,Fédération de Russie,22299,Moscow,Moscou,RUB,Russian Ruble (RUB),ruble russe (RUB),Y,2,Y,899,Areas nes,Zones nsa,156,China,Chine,156,China,Chine,276,Germany,Allemagne,528,Netherlands,Pays-Bas,840,United States,États-Unis,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident visitors at national borders.,Arrivées de visiteurs non résidents aux frontières nationales.
,,,Agency,644,Y,,Caribbean Development Bank (CDB),CDB,,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,645,Y,,Ruanda-Urundi [former],Ruanda - Urundi [former],Ruanda - Urundi [anc.],,,,,,,N,-1,N,,,,,,,,,,,,,,,,,,,,,,,,
14,Eastern Africa,Afrique orientale,Area,646,Y,RWA,Rwanda,Rwanda,Rwanda,22404,Kigali,Kigali,RWF,Rwanda Franc (RWF),franc rwandais (RWF),Y,2,Y,180,Dem.Rep. of the Congo,Rép. Dém. du Congo,156,China,Chine,404,Kenya,Kenya,800,Uganda,Ouganda,784,United Arab Emirates,Émirats arabes unis,404,Kenya,Kenya,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Area,647,N,,Japan (Okinawa),[use code 392 and footnote],[use code 392 and footnote],,,,,,,N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,648,N,,African Development Bank (AfDB),African Development Bank (AfDB),...,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
