goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	value_latest_year	latest_year
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	678	Sao Tome and Principe	017	Middle Africa	Country	STP	1	6.609772265	0.241554875	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: No information on local breeds // [2009-2019]: Out of 6 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	682	Saudi Arabia	145	Western Asia	Country	SAU	1	44.54763347	24.12594211	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: No information on local breeds // [2009-2019]: Out of 9 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905	PERCENT	Percentage			G	Global		[2000]: Out of 4 local breeds, 0% are of unknown status // [2001-2003]: Out of 4 local breeds, 25% are of unknown status // [2004-2005]: Out of 5 local breeds, 0% are of unknown status // [2006-2007]: Out of 7 local breeds, 14% are of unknown status // [2008]: Out of 8 local breeds, 25% are of unknown status // [2009-2011]: Out of 13 local breeds, 54% are of unknown status // [2012-2019]: Out of 14 local breeds, 50% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2002,2007,2009-2011,2013-2019]: E: Estimated data // [2003-2006,2008,2012]: C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697	PERCENT	Percentage			G	Global		[2000-2003]: Out of 9 local breeds, 11% are of unknown status // [2004-2007]: Out of 13 local breeds, 15% are of unknown status // [2008]: Out of 14 local breeds, 14% are of unknown status // [2009-2011]: Out of 22 local breeds, 45% are of unknown status // [2012-2015,2018-2019]: Out of 27 local breeds, 37% are of unknown status // [2016-2017]: Out of 28 local breeds, 36% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2003-2006,2008-2009,2012-2018]: C: Country data // [2001-2002,2007,2010-2011,2019]: E: Estimated data	100.0	100.0	100.0	100.0	81.81818	81.81818	81.81818	81.81818	83.33333	83.33333	83.33333	83.33333	100.0	100.0	100.0	100.0	94.44444	94.44444	94.11765	94.11765	94.11765	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: No information on local breeds // [2009-2019]: Out of 1 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446	PERCENT	Percentage			G	Global		[2000-2002]: Out of 13 local breeds, 46% are of unknown status // [2003]: Out of 18 local breeds, 39% are of unknown status // [2004]: Out of 18 local breeds, 61% are of unknown status // [2005-2006]: Out of 16 local breeds, 63% are of unknown status // [2007]: Out of 24 local breeds, 38% are of unknown status // [2008]: Out of 25 local breeds, 36% are of unknown status // [2009-2012]: Out of 26 local breeds, 38% are of unknown status // [2013-2014]: Out of 26 local breeds, 35% are of unknown status // [2015-2017]: Out of 27 local breeds, 33% are of unknown status // [2018-2019]: Out of 24 local breeds, 25% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2002,2010,2019]: E: Estimated data // [2003-2009,2011-2018]: C: Country data	85.71429	85.71429	85.71429	90.90909	85.71429	83.33333	83.33333	93.33333	93.75	93.75	93.75	87.5	93.75	88.23529	88.23529	88.88889	94.44444	88.88889	88.88889	88.88889	88.88889	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079	PERCENT	Percentage			G	Global		[2000-2001]: Out of 33 local breeds, 42% are of unknown status // [2002-2004]: Out of 35 local breeds, 46% are of unknown status // [2005-2007]: Out of 36 local breeds, 47% are of unknown status // [2008]: Out of 36 local breeds, 89% are of unknown status // [2009]: Out of 54 local breeds, 93% are of unknown status // [2010-2019]: Out of 63 local breeds, 56% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2001,2004,2006-2009,2011-2019]: E: Estimated data // [2002-2003,2005,2010]: C: Country data	36.84211	36.84211	36.84211	31.57895	31.57895	31.57895	31.57895	31.57895	0.0	0.0	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	705	Slovenia	039	Southern Europe	Country	SVN	1	14.82209486	46.11958061	PERCENT	Percentage			G	Global		[2000]: Out of 5 local breeds, 20% are of unknown status // [2001-2002]: Out of 6 local breeds, 17% are of unknown status // [2003]: Out of 44 local breeds, 70% are of unknown status // [2004]: Out of 45 local breeds, 69% are of unknown status // [2005]: Out of 49 local breeds, 63% are of unknown status // [2006-2008]: Out of 57 local breeds, 54% are of unknown status // [2009-2012]: Out of 59 local breeds, 56% are of unknown status // [2013]: Out of 60 local breeds, 55% are of unknown status // [2014-2016]: Out of 61 local breeds, 54% are of unknown status // [2017-2019]: Out of 63 local breeds, 52% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2001,2003-2017]: C: Country data // [2002,2018-2019]: E: Estimated data	25.0	60.0	60.0	69.23077	78.57143	83.33333	88.46154	88.46154	88.46154	92.30769	92.30769	92.30769	92.30769	92.59259	92.85714	96.42857	100.0	96.66667	96.66667	96.66667	96.66667	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	706	Somalia	014	Eastern Africa	Country	SOM	1	46.20367477	4.406485729	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: Out of 1 local breeds, 100% are of unknown status // [2009-2019]: Out of 18 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	710	South Africa	018	Southern Africa	Country	ZAF	1	24.67184355	-29.99957544	PERCENT	Percentage			G	Global	[2010]: NA	[2000-2007]: Out of 31 local breeds, 90% are of unknown status // [2008]: Out of 31 local breeds, 94% are of unknown status // [2009]: Out of 63 local breeds, 98% are of unknown status // [2010]: Out of 63 local breeds, 100% are of unknown status // [2011-2015]: Out of 66 local breeds, 92% are of unknown status // [2016]: Out of 67 local breeds, 91% are of unknown status // [2017-2019]: Out of 68 local breeds, 88% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2003,2009,2011,2016-2018]: C: Country data // [2001-2002,2004-2008,2012-2015,2019]: E: Estimated data // [2010]: NA: Data nature not available	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0		80.0	80.0	80.0	80.0	80.0	66.66667	75.0	75.0	75.0	75.0	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	716	Zimbabwe	014	Eastern Africa	Country	ZWE	1	29.86909584	-19.00075492	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: Out of 1 local breeds, 100% are of unknown status // [2009-2019]: Out of 3 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	724	Spain	039	Southern Europe	Country	ESP	1	-3.554078296	40.39211472	PERCENT	Percentage			G	Global		[2000]: Out of 126 local breeds, 14% are of unknown status // [2001-2002,2004]: Out of 134 local breeds, 11% are of unknown status // [2003]: Out of 134 local breeds, 10% are of unknown status // [2005-2006]: Out of 136 local breeds, 13% are of unknown status // [2007]: Out of 142 local breeds, 15% are of unknown status // [2008]: Out of 143 local breeds, 18% are of unknown status // [2009]: Out of 191 local breeds, 30% are of unknown status // [2010]: Out of 198 local breeds, 30% are of unknown status // [2011]: Out of 206 local breeds, 28% are of unknown status // [2012]: Out of 206 local breeds, 31% are of unknown status // [2013]: Out of 207 local breeds, 29% are of unknown status // [2014]: Out of 208 local breeds, 28% are of unknown status // [2015]: Out of 211 local breeds, 27% are of unknown status // [2016-2019]: Out of 212 local breeds, 26% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2016]: C: Country data // [2017-2019]: E: Estimated data	80.55556	78.15126	78.15126	77.5	78.15126	77.9661	77.11864	77.5	75.21368	74.62687	71.22302	70.27027	69.71831	69.17808	68.66667	69.67742	67.30769	67.30769	67.30769	67.30769	67.30769	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	728	South Sudan	014	Eastern Africa	Country	SSD	1	30.32618773	7.290839152	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	729	Sudan	015	Northern Africa	Country	SDN	0	29.95650159	16.02643066	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: Out of 35 local breeds, 100% are of unknown status // [2009-2019]: Out of 56 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	732	Western Sahara	015	Northern Africa	Country	ESH	0	-13.13515523	24.66265342	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	740	Suriname	005	South America	Country	SUR	1	-55.90626394	4.132603197	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: No information on local breeds // [2009-2019]: Out of 13 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	744	Svalbard and Jan Mayen Islands	154	Northern Europe	Country	SJM	0	13.38071013	78.82894131	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	748	Eswatini	018	Southern Africa	Country	SWZ	1	31.50149288	-26.56471011	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2002]: Out of 9 local breeds, 100% are of unknown status // [2003-2008]: Out of 12 local breeds, 100% are of unknown status // [2009-2019]: Out of 15 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109	PERCENT	Percentage			G	Global		[2000-2001]: Out of 35 local breeds, 14% are of unknown status // [2002]: Out of 40 local breeds, 13% are of unknown status // [2003]: Out of 41 local breeds, 12% are of unknown status // [2004-2007]: Out of 43 local breeds, 14% are of unknown status // [2008]: Out of 45 local breeds, 13% are of unknown status // [2009]: Out of 48 local breeds, 13% are of unknown status // [2010]: Out of 49 local breeds, 12% are of unknown status // [2011]: Out of 51 local breeds, 12% are of unknown status // [2012-2014]: Out of 52 local breeds, 12% are of unknown status // [2015-2019]: Out of 53 local breeds, 11% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2002-2018]: C: Country data // [2001,2019]: E: Estimated data	90.0	90.0	91.42857	91.66667	97.2973	97.2973	97.2973	97.2973	97.4359	97.61905	97.67442	97.77778	95.65217	95.65217	95.65217	95.74468	93.61702	93.61702	93.61702	93.61702	93.61702	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	PERCENT	Percentage			G	Global		[2000]: Out of 18 local breeds, 0% are of unknown status // [2001-2005]: Out of 19 local breeds, 0% are of unknown status // [2006]: Out of 20 local breeds, 0% are of unknown status // [2007]: Out of 21 local breeds, 5% are of unknown status // [2008]: Out of 22 local breeds, 5% are of unknown status // [2009,2012-2019]: Out of 26 local breeds, 12% are of unknown status // [2010-2011]: Out of 27 local breeds, 11% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2017]: C: Country data // [2018-2019]: E: Estimated data	66.66667	68.42105	68.42105	68.42105	68.42105	68.42105	65.0	65.0	71.42857	65.21739	66.66667	66.66667	65.21739	65.21739	69.56522	69.56522	65.21739	69.56522	69.56522	69.56522	69.56522	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: Out of 5 local breeds, 100% are of unknown status // [2009-2019]: Out of 8 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2002]: Out of 5 local breeds, 100% are of unknown status // [2003-2008]: Out of 6 local breeds, 100% are of unknown status // [2009-2019]: Out of 20 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	PERCENT	Percentage			G	Global		[2000]: Out of 9 local breeds, 0% are of unknown status // [2001-2002]: Out of 10 local breeds, 0% are of unknown status // [2003-2006]: Out of 11 local breeds, 0% are of unknown status // [2007]: Out of 12 local breeds, 0% are of unknown status // [2008-2019]: Out of 15 local breeds, 0% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2015,2017-2018]: C: Country data // [2016,2019]: E: Estimated data	11.11111	10.0	10.0	9.09091	9.09091	9.09091	9.09091	8.33333	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: Out of 6 local breeds, 100% are of unknown status // [2009-2019]: Out of 7 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: Out of 2 local breeds, 100% are of unknown status // [2009-2019]: Out of 3 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: No information on local breeds // [2009-2019]: Out of 5 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	PERCENT	Percentage			G	Global	[2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA	[2000-2001]: Out of 3 local breeds, 67% are of unknown status // [2002-2008]: Out of 3 local breeds, 100% are of unknown status // [2009-2016]: Out of 8 local breeds, 100% are of unknown status // [2017-2019]: Out of 8 local breeds, 88% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2001,2017]: C: Country data // [2002-2016]: NA: Data nature not available // [2018-2019]: E: Estimated data	0.0	0.0																0.0	0.0	0.0	0.0	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	PERCENT	Percentage			G	Global		[2000]: Out of 19 local breeds, 53% are of unknown status // [2001-2003]: Out of 19 local breeds, 68% are of unknown status // [2004-2008]: Out of 19 local breeds, 74% are of unknown status // [2009]: Out of 64 local breeds, 95% are of unknown status // [2010]: Out of 64 local breeds, 97% are of unknown status // [2011]: Out of 66 local breeds, 94% are of unknown status // [2012]: Out of 79 local breeds, 76% are of unknown status // [2013-2019]: Out of 83 local breeds, 66% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2003-2005,2010-2013]: C: Country data // [2001-2002,2006-2009,2014-2019]: E: Estimated data	11.11111	16.66667	16.66667	16.66667	20.0	20.0	20.0	20.0	20.0	0.0	0.0	25.0	31.57895	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714	2019
